means,std
0.9205128205128206,0.04594762412210464
0.917948717948718,0.03375797890278887
0.917948717948718,0.06598379167732918
0.9153846153846155,0.04366509324596513
0.9205128205128206,0.04902437743487174
0.9230769230769231,0.04187161953475517
0.9282051282051282,0.04152122325296107
0.9128205128205129,0.030097122840442733
0.9230769230769231,0.04834918161959298
0.9128205128205128,0.03461274654925912
0.9256410256410257,0.035136418446315314
0.9282051282051282,0.03585671275795388
0.9307692307692308,0.03209398864191209
0.9153846153846155,0.04195876139703786
0.9230769230769231,0.04187161953475517
0.9128205128205129,0.0404518275767495
0.9102564102564102,0.040542021284209986
0.9153846153846155,0.04195876139703786
0.9205128205128205,0.0475109131955121
0.9205128205128206,0.03513641844631531
0.9197435897435897,0.041367410092893485
