means,std
0.9384615384615385,0.03243361702736797
0.9435897435897436,0.029110062163976724
0.9435897435897436,0.033757978902788865
0.9358974358974359,0.04399841940592733
0.9435897435897436,0.02648193740996521
0.9435897435897436,0.031519810110403015
0.9333333333333333,0.0404518275767495
0.9384615384615385,0.04221910781274688
0.9487179487179487,0.02417459080979649
0.941025641025641,0.0580316075103178
0.9461538461538461,0.05330757651115444
0.9461538461538461,0.03715737627228059
0.9358974358974359,0.04054202128420998
0.9435897435897436,0.04152122325296107
0.9435897435897436,0.033757978902788865
0.9384615384615385,0.027563274353157412
0.941025641025641,0.024325212770525965
0.9487179487179487,0.052687299170675016
0.9435897435897436,0.03585671275795388
0.941025641025641,0.04018003170442104
0.9419230769230769,0.03745388328550841
