means,std
0.941025641025641,0.027162818089009725
0.9333333333333333,0.032433617027367974
0.9487179487179487,0.0270280141894733
0.9435897435897436,0.04152122325296107
0.9435897435897436,0.043244822703157305
0.941025641025641,0.024325212770525958
0.9333333333333333,0.0346127465492591
0.9358974358974359,0.0347181128403246
0.9384615384615385,0.0404518275767495
0.9358974358974359,0.032546038913948305
0.9307692307692308,0.04842466828791553
0.9358974358974359,0.04720239750934725
0.941025641025641,0.03636247416441476
0.9384615384615385,0.052963874819930486
0.9333333333333333,0.04391532505526538
0.9435897435897436,0.0465007538760186
0.9333333333333333,0.03243361702736797
0.9333333333333333,0.024771584181520374
0.9358974358974359,0.03676207379078043
0.9307692307692308,0.049910431865492065
0.9375641025641024,0.03786458172454148
