means,std
0.941025641025641,0.0342947053807502
0.941025641025641,0.04195876139703786
0.9435897435897436,0.05643615049305703
0.9384615384615385,0.056951559825496344
0.9333333333333333,0.024771584181520374
0.9435897435897436,0.033757978902788865
0.9307692307692308,0.04366509324596512
0.9435897435897436,0.010811205675789292
0.9435897435897436,0.03972290611494785
0.941025641025641,0.03209398864191209
0.9333333333333333,0.034612746549259096
0.9358974358974359,0.05020230822423388
0.9358974358974359,0.04872544551705717
0.9333333333333333,0.03243361702736797
0.9461538461538461,0.030697923070201635
0.941025641025641,0.04195876139703786
0.9384615384615385,0.04221910781274688
0.941025641025641,0.024325212770525965
0.9358974358974359,0.0347181128403246
0.9358974358974359,0.05020230822423388
0.9388461538461537,0.0382279738646127
