means,std
0.941025641025641,0.027162818089009725
0.9358974358974359,0.04054202128420998
0.9358974358974359,0.04720239750934725
0.9435897435897436,0.02648193740996521
0.9384615384615385,0.036662582204320004
0.9512820512820512,0.03513641844631532
0.9487179487179487,0.034188034188034164
0.9487179487179487,0.027028014189473305
0.9435897435897436,0.04954316836304081
0.9461538461538461,0.04594762412210464
0.9333333333333333,0.04865042554105198
0.9512820512820512,0.025498177590044937
0.9358974358974359,0.0249185978412192
0.9461538461538461,0.03513641844631531
0.941025641025641,0.03209398864191209
0.9487179487179487,0.04008902358823442
0.9333333333333333,0.04391532505526539
0.941025641025641,0.03831882354095707
0.9384615384615385,0.03009712284044273
0.9435897435897436,0.03972290611494785
0.9423076923076922,0.036416791250310575
