means,std
0.9358974358974359,0.02769547307011903
0.9384615384615385,0.0455484191264076
0.9487179487179487,0.03418803418803417
0.9487179487179487,0.02960770611228848
0.9435897435897436,0.03151981011040301
0.941025641025641,0.03209398864191209
0.9512820512820512,0.03299189583866457
0.9461538461538461,0.030697923070201635
0.941025641025641,0.027162818089009725
0.941025641025641,0.04530720779726006
0.9333333333333333,0.0346127465492591
0.941025641025641,0.038318823540957066
0.9384615384615385,0.03243361702736797
0.9435897435897436,0.02356247649929949
0.9461538461538461,0.03715737627228058
0.9435897435897436,0.033757978902788865
0.9461538461538461,0.047510913195512115
0.9487179487179487,0.03418803418803418
0.9333333333333333,0.03666258220432001
0.9435897435897436,0.03151981011040301
0.9426923076923076,0.03432688172672614
