means,std
0.9384615384615385,0.032433617027367974
0.941025641025641,0.029730815608420638
0.9358974358974359,0.047202397509347266
0.9333333333333333,0.030097122840442723
0.941025641025641,0.029730815608420638
0.941025641025641,0.024325212770525965
0.9384615384615385,0.03860372577995285
0.9384615384615385,0.03860372577995285
0.941025641025641,0.0580316075103178
0.9384615384615385,0.024771584181520374
0.9384615384615385,0.04865042554105197
0.941025641025641,0.04018003170442104
0.9333333333333333,0.03243361702736796
0.9384615384615385,0.030097122840442723
0.9358974358974359,0.032546038913948305
0.941025641025641,0.03209398864191209
0.9307692307692308,0.04018003170442103
0.941025641025641,0.034294705380750204
0.9333333333333333,0.0455484191264076
0.9358974358974359,0.02769547307011903
0.9378205128205128,0.03586252392835555
