means,std
0.9256410256410256,0.05853296980603053
0.9230769230769231,0.04187161953475516
0.9282051282051282,0.0465007538760186
0.9128205128205128,0.03461274654925911
0.9256410256410257,0.03299189583866456
0.9205128205128206,0.04902437743487174
0.9307692307692308,0.04195876139703786
0.9256410256410257,0.04594762412210464
0.9205128205128206,0.03299189583866457
0.9230769230769231,0.024174590809796476
0.9205128205128206,0.0371573762722806
0.917948717948718,0.023562476499299507
0.9205128205128206,0.03069792307020164
0.9230769230769231,0.04358136336404088
0.9230769230769231,0.055390946140238116
0.9205128205128206,0.04090080722736888
0.9205128205128206,0.03513641844631532
0.9230769230769231,0.03418803418803417
0.9153846153846155,0.03209398864191209
0.9153846153846155,0.040180031704421054
0.9217948717948717,0.03907483003806577
