means,std
0.9384615384615385,0.030097122840442726
0.9358974358974359,0.03021823851224559
0.9333333333333333,0.04391532505526538
0.941025641025641,0.021109553906373417
0.9307692307692308,0.0320939886419121
0.9256410256410256,0.05466077591562215
0.9256410256410257,0.057271335274362234
0.9282051282051282,0.03783921986526263
0.9384615384615385,0.03666258220432002
0.9333333333333333,0.04391532505526539
0.941025641025641,0.034294705380750204
0.9358974358974359,0.04399841940592734
0.9384615384615385,0.032433617027367974
0.9333333333333333,0.04865042554105198
0.9307692307692308,0.04991043186549207
0.9358974358974359,0.04720239750934725
0.941025641025641,0.024325212770525965
0.9333333333333333,0.05012949845680402
0.9384615384615385,0.027563274353157405
0.9333333333333333,0.043915325055265395
0.9346153846153846,0.03951033873183807
