means,std
0.941025641025641,0.03209398864191209
0.9358974358974359,0.03254603891394829
0.9384615384615385,0.017928356378976912
0.941025641025641,0.027162818089009725
0.9384615384615385,0.043915325055265374
0.941025641025641,0.03636247416441476
0.9384615384615385,0.0346127465492591
0.9435897435897436,0.035856712757953886
0.9358974358974359,0.038698227086057316
0.9461538461538461,0.030697923070201628
0.9435897435897436,0.02648193740996522
0.9384615384615385,0.030097122840442723
0.9333333333333333,0.03860372577995286
0.9333333333333333,0.03666258220432001
0.9461538461538461,0.03907394683987165
0.9307692307692308,0.03209398864191209
0.9333333333333333,0.052963874819930486
0.941025641025641,0.027162818089009725
0.9435897435897436,0.031519810110403015
0.9307692307692308,0.04530720779726005
0.9387179487179486,0.03449208126200335
