means,std
0.9307692307692308,0.05803160751031779
0.9307692307692308,0.04991043186549206
0.9307692307692308,0.04366509324596512
0.9435897435897436,0.016216808513683966
0.9307692307692308,0.03831882354095706
0.9282051282051282,0.0465007538760186
0.9307692307692308,0.04195876139703785
0.9256410256410256,0.07094531955366543
0.9307692307692308,0.04366509324596511
0.9333333333333333,0.034612746549259096
0.9230769230769231,0.0270280141894733
0.9282051282051282,0.037839219865262654
0.9333333333333333,0.0346127465492591
0.9333333333333333,0.03860372577995285
0.9307692307692308,0.02973081560842063
0.9384615384615385,0.04221910781274689
0.9358974358974359,0.021790681682020415
0.9358974358974359,0.03021823851224559
0.9282051282051282,0.04152122325296107
0.9256410256410257,0.028218075246528477
0.9314102564102564,0.03878036438986165
