means,std
0.9205128205128206,0.04902437743487173
0.9128205128205129,0.04865042554105199
0.9,0.03715737627228063
0.9153846153846154,0.04195876139703786
0.9076923076923078,0.050129498456804034
0.917948717948718,0.05240926398890903
0.9153846153846155,0.04842466828791552
0.9205128205128205,0.05191911982388868
0.917948717948718,0.04954316836304081
0.9128205128205128,0.0404518275767495
0.9256410256410257,0.047510913195512115
0.9128205128205129,0.04221910781274691
0.9153846153846155,0.029730815608420648
0.9102564102564104,0.03869822708605734
0.9102564102564102,0.040542021284209986
0.917948717948718,0.04650075387601859
0.9076923076923077,0.030097122840442754
0.9102564102564102,0.04399841940592734
0.9153846153846155,0.03209398864191209
0.9205128205128206,0.03299189583866457
0.9143589743589743,0.0427025876366231
