means,std
0.9230769230769231,0.04681389380386034
0.9230769230769231,0.034188034188034164
0.9153846153846155,0.036362474164414765
0.9128205128205129,0.027563274353157426
0.917948717948718,0.035856712757953886
0.9230769230769231,0.03822338423076563
0.917948717948718,0.04324482270315732
0.9230769230769231,0.04008902358823443
0.9230769230769231,0.05405602837894666
0.9153846153846155,0.05275657901542209
0.9179487179487179,0.04324482270315731
0.9128205128205129,0.032433617027367995
0.9153846153846155,0.04842466828791553
0.9153846153846155,0.04018003170442104
0.9205128205128206,0.0504924973939895
0.9128205128205128,0.054325636178019505
0.9205128205128206,0.0351364184463153
0.9205128205128206,0.025498177590044933
0.9230769230769231,0.045226518137856234
0.9282051282051282,0.05643615049305702
0.9191025641025641,0.04202763825730456
