means,std
0.9333333333333333,0.0346127465492591
0.941025641025641,0.04018003170442104
0.9435897435897436,0.04152122325296108
0.9307692307692308,0.04689185204904341
0.9358974358974359,0.05303279335893528
0.941025641025641,0.03209398864191209
0.941025641025641,0.029730815608420638
0.9384615384615385,0.024771584181520374
0.9487179487179487,0.024174590809796476
0.9384615384615385,0.0455484191264076
0.9358974358974359,0.04054202128420998
0.9384615384615385,0.027563274353157412
0.9435897435897436,0.041521223252961086
0.941025641025641,0.03831882354095707
0.9384615384615385,0.036662582204320004
0.9384615384615385,0.03860372577995285
0.9256410256410257,0.0371573762722806
0.9307692307692308,0.036362474164414765
0.9333333333333333,0.017928356378976912
0.9256410256410257,0.040900807227368864
0.9371794871794871,0.03640593548706383
