means,std
0.9358974358974358,0.07277515540994187
0.9384615384615385,0.04865042554105198
0.9384615384615385,0.024771584181520378
0.9282051282051282,0.043244822703157305
0.9333333333333333,0.0346127465492591
0.9358974358974359,0.04054202128420998
0.9435897435897436,0.029110062163976737
0.941025641025641,0.029730815608420634
0.941025641025641,0.03636247416441476
0.9358974358974359,0.027695473070119037
0.9358974358974359,0.04230553391714385
0.9333333333333333,0.0543256361780195
0.941025641025641,0.029730815608420638
0.941025641025641,0.038318823540957066
0.9384615384615385,0.0404518275767495
0.9307692307692308,0.04842466828791553
0.9384615384615385,0.0404518275767495
0.9358974358974359,0.03021823851224559
0.9358974358974359,0.03676207379078043
0.9358974358974359,0.04054202128420997
0.9369230769230767,0.039451352347463164
