means,std
0.9205128205128205,0.03513641844631531
0.9179487179487179,0.03972290611494785
0.917948717948718,0.03375797890278887
0.9205128205128206,0.03069792307020164
0.9128205128205128,0.04865042554105199
0.9179487179487179,0.05378506913693084
0.9153846153846155,0.05545684853849003
0.917948717948718,0.037839219865262654
0.9102564102564104,0.03676207379078045
0.9179487179487179,0.05643615049305701
0.9282051282051282,0.04804604896600066
0.9256410256410257,0.04594762412210464
0.9282051282051282,0.03585671275795388
0.9256410256410256,0.04090080722736887
0.9025641025641026,0.06373111754634957
0.9179487179487179,0.055126548706314865
0.9153846153846155,0.056758829797893984
0.9128205128205128,0.042219107812746896
0.9076923076923077,0.030097122840442758
0.9205128205128206,0.0371573762722806
0.9176923076923076,0.04420431549746416
