means,std
0.9333333333333333,0.03243361702736797
0.9307692307692308,0.04366509324596511
0.9384615384615385,0.052963874819930486
0.9358974358974359,0.04230553391714385
0.9333333333333333,0.04045182757674949
0.9358974358974359,0.04562853953859533
0.9282051282051282,0.03585671275795388
0.9333333333333333,0.045548419126407606
0.9282051282051282,0.035856712757953886
0.9230769230769231,0.03822338423076563
0.9307692307692308,0.04530720779726005
0.9333333333333333,0.024771584181520374
0.9384615384615385,0.03860372577995286
0.9333333333333333,0.03243361702736797
0.9384615384615385,0.036662582204320004
0.9307692307692308,0.027162818089009725
0.9358974358974359,0.0347181128403246
0.941025641025641,0.03636247416441476
0.9307692307692308,0.04018003170442103
0.9256410256410257,0.03907394683987164
0.9329487179487177,0.03841049078136481
