means,std
0.9333333333333333,0.0346127465492591
0.9384615384615385,0.034612746549259096
0.9307692307692308,0.03209398864191209
0.9282051282051281,0.04152122325296108
0.9307692307692308,0.029730815608420634
0.9282051282051282,0.03783921986526265
0.9282051282051282,0.03783921986526264
0.9333333333333333,0.03860372577995286
0.9333333333333333,0.03666258220432001
0.9333333333333333,0.04712495299859903
0.9384615384615385,0.030097122840442723
0.941025641025641,0.04689185204904341
0.9358974358974359,0.042305533917143846
0.9307692307692308,0.04018003170442103
0.9307692307692308,0.029730815608420634
0.9307692307692308,0.027162818089009725
0.9256410256410257,0.05191911982388868
0.9384615384615385,0.027563274353157405
0.9282051282051282,0.03972290611494785
0.9282051282051282,0.0495431683630408
0.9323076923076924,0.03778789320893627
