means,std
0.9102564102564104,0.021790681682020443
0.9153846153846155,0.024325212770525986
0.9128205128205129,0.03461274654925911
0.8948717948717949,0.04902437743487175
0.8897435897435898,0.06169258951322595
0.9102564102564104,0.040542021284209986
0.9153846153846155,0.04689185204904342
0.9076923076923077,0.03461274654925911
0.9153846153846155,0.03831882354095707
0.9076923076923077,0.030097122840442737
0.9051282051282051,0.04842466828791553
0.9205128205128206,0.0371573762722806
0.9102564102564102,0.07763206036147413
0.9102564102564104,0.042305533917143874
0.8948717948717949,0.058532969806030524
0.9051282051282051,0.045307207797260066
0.9128205128205129,0.03009712284044273
0.9051282051282052,0.052756579015422106
0.9128205128205129,0.034612746549259096
0.9051282051282051,0.040180031704421054
0.9080769230769231,0.042445723538273264
