means,std
0.917948717948718,0.03972290611494785
0.9128205128205129,0.03461274654925911
0.9230769230769231,0.03822338423076563
0.9025641025641026,0.04804604896600067
0.8974358974358975,0.06943622568064924
0.9179487179487179,0.04804604896600066
0.9230769230769231,0.038223384230765614
0.9,0.05727133527436222
0.8974358974358975,0.029607706112288523
0.9076923076923078,0.036662582204320025
0.9230769230769231,0.04187161953475517
0.9076923076923077,0.06186995237898754
0.9153846153846155,0.03429470538075021
0.9153846153846155,0.04366509324596512
0.9051282051282051,0.07156046389379309
0.8974358974358975,0.0735241475815609
0.8948717948717949,0.05598127485064211
0.9128205128205129,0.047124952998599035
0.9333333333333333,0.0404518275767495
0.9025641025641026,0.037839219865262674
0.9103846153846155,0.047401781281821244
